Timestamp,PV_profile
1/1/2024 7:40,0.3554
1/1/2024 7:45,0.092835429
1/1/2024 7:50,0.040904
1/1/2024 7:55,0.025884514
1/1/2024 8:00,0.0267002
1/1/2024 8:05,0.031742286
1/1/2024 8:10,0.037077714
1/1/2024 8:15,0.041749714
1/1/2024 8:20,0.044870286
1/1/2024 8:25,0.04835
1/1/2024 8:30,0.052806857
1/1/2024 8:35,0.058400857
1/1/2024 8:40,0.064691143
1/1/2024 8:45,0.072406286
1/1/2024 8:50,0.081347714
1/1/2024 8:55,0.090278286
1/1/2024 9:00,0.095407143
1/1/2024 9:05,0.101892857
1/1/2024 9:10,0.109309429
1/1/2024 9:15,0.117030571
1/1/2024 9:20,0.124096
1/1/2024 9:25,0.133306
1/1/2024 9:30,0.142358571
1/1/2024 9:35,0.151495429
1/1/2024 9:40,0.158391429
1/1/2024 9:45,0.162079429
1/1/2024 9:50,0.174181714
1/1/2024 9:55,0.194285143
1/1/2024 10:00,0.166941714
1/1/2024 10:05,0.163713143
1/1/2024 10:10,0.166734
1/1/2024 10:15,0.176077143
1/1/2024 10:20,0.189449429
1/1/2024 10:25,0.22041
1/1/2024 10:30,0.300097143
1/1/2024 10:35,0.45636
1/1/2024 10:40,0.457065714
1/1/2024 10:45,0.499385714
1/1/2024 10:50,0.470034286
1/1/2024 10:55,0.37532
1/1/2024 11:00,0.367674286
1/1/2024 11:05,0.430702857
1/1/2024 11:10,0.466574286
1/1/2024 11:15,0.518911429
1/1/2024 11:20,0.664194286
1/1/2024 11:25,0.555274286
1/1/2024 11:30,0.673325714
1/1/2024 11:35,0.719114286
1/1/2024 11:40,0.711511429
1/1/2024 11:45,0.620051429
1/1/2024 11:50,0.739051429
1/1/2024 11:55,0.826097143
1/1/2024 12:00,0.784831429
1/1/2024 12:05,0.93118
1/1/2024 12:10,0.9182
1/1/2024 12:15,0.957582857
1/1/2024 12:20,0.958851429
1/1/2024 12:25,0.962737143
1/1/2024 12:30,0.949851429
1/1/2024 12:35,0.956442857
1/1/2024 12:40,0.957517143
1/1/2024 12:45,0.956557143
1/1/2024 12:50,0.952197143
1/1/2024 12:55,0.951385714
1/1/2024 13:00,0.952442857
1/1/2024 13:05,0.947822857
1/1/2024 13:10,0.943817143
1/1/2024 13:15,0.941105714
1/1/2024 13:20,0.938037143
1/1/2024 13:25,0.932005714
1/1/2024 13:30,0.930311429
1/1/2024 13:35,0.927548571
1/1/2024 13:40,0.922034286
1/1/2024 13:45,0.916305714
1/1/2024 13:50,0.914
1/1/2024 13:55,0.909188571
1/1/2024 14:00,0.907202857
1/1/2024 14:05,0.895702857
1/1/2024 14:10,0.892825714
1/1/2024 14:15,0.886814286
1/1/2024 14:20,0.8844
1/1/2024 14:25,0.876731429
1/1/2024 14:30,0.843388571
1/1/2024 14:35,0.859902857
1/1/2024 14:40,0.853262857
1/1/2024 14:45,0.841168571
1/1/2024 14:50,0.829288571
1/1/2024 14:55,0.821471429
1/1/2024 15:00,0.808217143
1/1/2024 15:05,0.799202857
1/1/2024 15:10,0.785014286
1/1/2024 15:15,0.770688571
1/1/2024 15:20,0.756551429
1/1/2024 15:25,0.739317143
1/1/2024 15:30,0.717442857
1/1/2024 15:35,0.702391429
1/1/2024 15:40,0.681008571
1/1/2024 15:45,0.665665714
1/1/2024 15:50,0.646182857
1/1/2024 15:55,0.6229
1/1/2024 16:00,0.598182857
1/1/2024 16:05,0.569302857
1/1/2024 16:10,0.540088571
1/1/2024 16:15,0.504768571
1/1/2024 16:20,0.079987714
1/1/2024 16:25,0.015238229
1/1/2024 16:30,0.012962057
1/1/2024 16:35,0.0103192
1/1/2024 16:40,0.0077686
1/1/2024 16:45,0.005636457
1/1/2024 16:50,0.003848286
1/1/2024 16:55,0.002399626
1/1/2024 17:00,0.001268597
1/1/2024 17:05,0.000416723
1/1/2024 17:10,0.000113849
1/1/2024 17:15,2.69596E-06
1/1/2024 17:20,0
1/1/2024 17:25,0
1/1/2024 17:30,0
1/1/2024 17:35,0
1/1/2024 17:40,0
1/1/2024 17:45,0
1/1/2024 17:50,0
1/1/2024 17:55,0
1/1/2024 18:00,0
1/1/2024 18:05,0
1/1/2024 18:10,0
1/1/2024 18:15,0
1/1/2024 18:20,0
1/1/2024 18:25,0
1/1/2024 18:30,0
1/1/2024 18:35,0
1/1/2024 18:40,0
1/1/2024 18:45,0
1/1/2024 18:50,0
1/1/2024 18:55,0
1/1/2024 19:00,0
1/1/2024 19:05,0
1/1/2024 19:10,0
1/1/2024 19:15,0
1/1/2024 19:20,0
1/1/2024 19:25,0
1/1/2024 19:30,0
1/1/2024 19:35,0
1/1/2024 19:40,0
1/1/2024 19:45,0
1/1/2024 19:50,0
1/1/2024 19:55,0
1/1/2024 20:00,0
1/1/2024 20:05,0
1/1/2024 20:10,0
1/1/2024 20:15,0
1/1/2024 20:20,0
1/1/2024 20:25,0
1/1/2024 20:30,0
1/1/2024 20:35,0
1/1/2024 20:40,0
1/1/2024 20:45,0
1/1/2024 20:50,0
1/1/2024 20:55,0
1/1/2024 21:00,0
1/1/2024 21:05,0
1/1/2024 21:10,0
1/1/2024 21:15,0
1/1/2024 21:20,0
1/1/2024 21:25,0
1/1/2024 21:30,0
1/1/2024 21:35,0
1/1/2024 21:40,0
1/1/2024 21:45,0
1/1/2024 21:50,0
1/1/2024 21:55,0
1/1/2024 22:00,0
1/1/2024 22:05,0.000114978
1/1/2024 22:10,0
1/1/2024 22:15,0.000219493
1/1/2024 22:20,5.92271E-05
1/1/2024 22:25,8.70931E-05
1/1/2024 22:30,0
1/1/2024 22:35,0
1/1/2024 22:40,0
1/1/2024 22:45,0
1/1/2024 22:50,0
1/1/2024 22:55,0
1/1/2024 23:00,0
1/1/2024 23:05,0
1/1/2024 23:10,0
1/1/2024 23:15,0
1/1/2024 23:20,9.75386E-05
1/1/2024 23:25,0.00012889
1/1/2024 23:30,0
1/1/2024 23:35,0
1/1/2024 23:40,0.000038322
1/1/2024 23:45,0
1/1/2024 23:50,0
1/1/2024 23:55,0
1/2/2024 0:00,0.000062706
1/2/2024 0:05,0
1/2/2024 0:10,0
1/2/2024 0:15,0
1/2/2024 0:20,0
1/2/2024 0:25,0
1/2/2024 0:30,0
1/2/2024 0:35,0
1/2/2024 0:40,0
1/2/2024 0:45,0
1/2/2024 0:50,0
1/2/2024 0:55,6.27146E-05
1/2/2024 1:00,0
1/2/2024 1:05,0
1/2/2024 1:10,6.96894E-06
1/2/2024 1:15,0
1/2/2024 1:20,0
1/2/2024 1:25,6.27197E-05
1/2/2024 1:30,0.000198581
1/2/2024 1:35,0
1/2/2024 1:40,0
1/2/2024 1:45,0
1/2/2024 1:50,0
1/2/2024 1:55,0
1/2/2024 2:00,0
1/2/2024 2:05,0
1/2/2024 2:10,0
1/2/2024 2:15,4.79706E-05
1/2/2024 2:20,0
1/2/2024 2:25,0.000365829
1/2/2024 2:30,0
1/2/2024 2:35,0
1/2/2024 2:40,0
1/2/2024 2:45,0
1/2/2024 2:50,0
1/2/2024 2:55,0
1/2/2024 3:00,0
1/2/2024 3:05,0
1/2/2024 3:10,0
1/2/2024 3:15,0
1/2/2024 3:20,0
1/2/2024 3:25,0
1/2/2024 3:30,0
1/2/2024 3:35,0
1/2/2024 3:40,0
1/2/2024 3:45,0
1/2/2024 3:50,0
1/2/2024 3:55,0
1/2/2024 4:00,0
1/2/2024 4:05,0
1/2/2024 4:10,0
1/2/2024 4:15,0
1/2/2024 4:20,0
1/2/2024 4:25,0
1/2/2024 4:30,0
1/2/2024 4:35,0
1/2/2024 4:40,0
1/2/2024 4:45,0
1/2/2024 4:50,0
1/2/2024 4:55,1.39398E-05
1/2/2024 5:00,0.000163778
1/2/2024 5:05,0
1/2/2024 5:10,0
1/2/2024 5:15,0
1/2/2024 5:20,0
1/2/2024 5:25,0
1/2/2024 5:30,0
1/2/2024 5:35,8.0682E-06
1/2/2024 5:40,0
1/2/2024 5:45,0
1/2/2024 5:50,0
1/2/2024 5:55,0
1/2/2024 6:00,0
1/2/2024 6:05,2.42274E-05
1/2/2024 6:10,7.15157E-05
1/2/2024 6:15,0
1/2/2024 6:20,4.53126E-05
1/2/2024 6:25,0.000219569
1/2/2024 6:30,0
1/2/2024 6:35,0
1/2/2024 6:40,4.87926E-05
1/2/2024 6:45,0
1/2/2024 6:50,0
1/2/2024 6:55,4.999E-08
1/2/2024 7:00,9.42151E-05
1/2/2024 7:05,0.00050602
1/2/2024 7:10,0.001142923
1/2/2024 7:15,0.00244166
1/2/2024 7:20,0.0039534
1/2/2024 7:25,0.006253829
1/2/2024 7:30,0.058269143
1/2/2024 7:35,0.096425429
1/2/2024 7:40,0.019669457
1/2/2024 7:45,0.088956857
1/2/2024 7:50,0.353462857
1/2/2024 7:55,0.519271429
1/2/2024 8:00,0.554154286
1/2/2024 8:05,0.588022857
1/2/2024 8:10,0.61872
1/2/2024 8:15,0.645751429
1/2/2024 8:20,0.673288571
1/2/2024 8:25,0.69646
1/2/2024 8:30,0.71874
1/2/2024 8:35,0.737882857
1/2/2024 8:40,0.757748571
1/2/2024 8:45,0.772634286
1/2/2024 8:50,0.7882
1/2/2024 8:55,0.805382857
1/2/2024 9:00,0.814
1/2/2024 9:05,0.828277143
1/2/2024 9:10,0.842594286
1/2/2024 9:15,0.85558
1/2/2024 9:20,0.865268571
1/2/2024 9:25,0.877517143
1/2/2024 9:30,0.885934286
1/2/2024 9:35,0.896531429
1/2/2024 9:40,0.905294286
1/2/2024 9:45,0.887034286
1/2/2024 9:50,0.867048571
1/2/2024 9:55,0.871385714
1/2/2024 10:00,0.907525714
1/2/2024 10:05,0.905028571
1/2/2024 10:10,0.933865714
1/2/2024 10:15,0.938251429
1/2/2024 10:20,0.94322
1/2/2024 10:25,0.945331429
1/2/2024 10:30,0.949848571
1/2/2024 10:35,0.953745714
1/2/2024 10:40,0.96054
1/2/2024 10:45,0.963042857
1/2/2024 10:50,0.966594286
1/2/2024 10:55,0.976248571
1/2/2024 11:00,0.985388571
1/2/2024 11:05,0.154003429
1/2/2024 11:10,0.366482857
1/2/2024 11:15,0.073528571
1/2/2024 11:20,0.161833429
1/2/2024 11:25,0.093970571
1/2/2024 11:30,0.100725143
1/2/2024 11:35,0.107471143
1/2/2024 11:40,0.094623143
1/2/2024 11:45,0.850177143
1/2/2024 11:50,1
1/2/2024 11:55,0.975085714
1/2/2024 12:00,1
1/2/2024 12:05,0.62406
1/2/2024 12:10,1
1/2/2024 12:15,0.965625714
1/2/2024 12:20,0.632982857
1/2/2024 12:25,0.344245714
1/2/2024 12:30,0.265362
1/2/2024 12:35,0.220362
1/2/2024 12:40,0.183609143
1/2/2024 12:45,0.155110857
1/2/2024 12:50,0.147864286
1/2/2024 12:55,0.141860286
1/2/2024 13:00,0.264038286
1/2/2024 13:05,0.261544857
1/2/2024 13:10,0.443588571
1/2/2024 13:15,0.586145714
1/2/2024 13:20,0.64694
1/2/2024 13:25,0.650108571
1/2/2024 13:30,0.285628857
1/2/2024 13:35,0.834131429
1/2/2024 13:40,0.63514
1/2/2024 13:45,0.726454286
1/2/2024 13:50,0.522425714
1/2/2024 13:55,0.52772
1/2/2024 14:00,0.901957143
1/2/2024 14:05,0.910968571
1/2/2024 14:10,0.910382857
1/2/2024 14:15,0.904917143
1/2/2024 14:20,0.896385714
1/2/2024 14:25,0.889754286
1/2/2024 14:30,0.88112
1/2/2024 14:35,0.868182857
1/2/2024 14:40,0.857917143
1/2/2024 14:45,0.847462857
1/2/2024 14:50,0.839114286
1/2/2024 14:55,0.828868571
1/2/2024 15:00,0.81658
1/2/2024 15:05,0.804054286
1/2/2024 15:10,0.786545714
1/2/2024 15:15,0.7642
1/2/2024 15:20,0.741654286
1/2/2024 15:25,0.727551429
1/2/2024 15:30,0.708554286
1/2/2024 15:35,0.687274286
1/2/2024 15:40,0.668045714
1/2/2024 15:45,0.642565714
1/2/2024 15:50,0.62976
1/2/2024 15:55,0.599377143
1/2/2024 16:00,0.574902857
1/2/2024 16:05,0.541068571
1/2/2024 16:10,0.507134286
1/2/2024 16:15,0.466882857
1/2/2024 16:20,0.196511429
1/2/2024 16:25,0.016276571
1/2/2024 16:30,0.0138436
1/2/2024 16:35,0.0107466
1/2/2024 16:40,0.0079152
1/2/2024 16:45,0.005685114
1/2/2024 16:50,0.003871029
1/2/2024 16:55,0.002387971
1/2/2024 17:00,0.001317931
1/2/2024 17:05,0.000565843
1/2/2024 17:10,0.000150006
1/2/2024 17:15,0
1/2/2024 17:20,0
1/2/2024 17:25,0
1/2/2024 17:30,0
1/2/2024 17:35,0
1/2/2024 17:40,0
1/2/2024 17:45,0
1/2/2024 17:50,0
1/2/2024 17:55,0
1/2/2024 18:00,0
1/2/2024 18:05,0
1/2/2024 18:10,0
1/2/2024 18:15,0
1/2/2024 18:20,0
1/2/2024 18:25,0
1/2/2024 18:30,0
1/2/2024 18:35,0
1/2/2024 18:40,0
1/2/2024 18:45,0
1/2/2024 18:50,0
1/2/2024 18:55,0
1/2/2024 19:00,0
1/2/2024 19:05,0
1/2/2024 19:10,0
1/2/2024 19:15,0
1/2/2024 19:20,0
1/2/2024 19:25,0
1/2/2024 19:30,0
1/2/2024 19:35,0
1/2/2024 19:40,0
1/2/2024 19:45,0
1/2/2024 19:50,0
1/2/2024 19:55,0
1/2/2024 20:00,0
1/2/2024 20:05,0
1/2/2024 20:10,0
1/2/2024 20:15,0
1/2/2024 20:20,0
1/2/2024 20:25,0
1/2/2024 20:30,0
1/2/2024 20:35,0
1/2/2024 20:40,0
1/2/2024 20:45,0
1/2/2024 20:50,0
1/2/2024 20:55,0
1/2/2024 21:00,0
1/2/2024 21:05,0
1/2/2024 21:10,0
1/2/2024 21:15,0
1/2/2024 21:20,0
1/2/2024 21:25,0
1/2/2024 21:30,0
1/2/2024 21:35,0
1/2/2024 21:40,0
1/2/2024 21:45,0
1/2/2024 21:50,0
1/2/2024 21:55,0
1/2/2024 22:00,0
1/2/2024 22:05,0
1/2/2024 22:10,0
1/2/2024 22:15,0
1/2/2024 22:20,0
1/2/2024 22:25,0
1/2/2024 22:30,0
1/2/2024 22:35,0
1/2/2024 22:40,0.000115045
1/2/2024 22:45,0.000041834
1/2/2024 22:50,0
1/2/2024 22:55,0
1/2/2024 23:00,0
1/2/2024 23:05,5.22874E-05
1/2/2024 23:10,0
1/2/2024 23:15,0
1/2/2024 23:20,0
1/2/2024 23:25,2.44E-05
1/2/2024 23:30,0
1/2/2024 23:35,0
1/2/2024 23:40,0
1/2/2024 23:45,0
1/2/2024 23:50,0
1/2/2024 23:55,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
